origin_year,origin_week,target_year,target_week,forecast_horizon,forecast_horizon_label,city_dengue_cases,city_incidence_10000,target_cases,target_incidence_10000,target_log_incidence,target_population,city_outbreak_threshold_cases,city_large_outbreak_threshold_cases,actual_cases,actual_incidence_10000,actual_log_incidence,actual_outbreak,environmental_lightgbm_cases,predicted_cases,environmental_lightgbm_log_incidence,predicted_log_incidence,predicted_outbreak_from_cases,outbreak_probability,alert_threshold,predicted_outbreak_from_probability,alert_level,alert_level_from_cases,error,absolute_error,display_in_app_default,model_type,uses_autocorrelation_features,includes_citywide_environmental_features,mae,rmse,r2,mode,model_scope,horizon,total_predicted_cases,actual_cases_available,forecast_available
2025,1,2025,11,10,H+10,53,0.5480522758271134,37,0.38200510723866077,0.32353542088037235,968573.4378646396,77.75,131,37,0.38200510723866077,0.32353542088037235,FALSE,57.88403148533827,57.88403148533827,0.4685159633369539,0.4685159633369539,0,0.5250231205322202,0.5,1,Moderate,Watch,20.88403148533827,20.88403148533827,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,27.450556917275392,32.875597178981074,-1.8503018738233057,environmental_only,city,10,57.88403148533827,TRUE,TRUE
2025,1,2025,12,11,H+11,53,0.5480522758271134,45,0.4645278012277454,0.3815328705317197,968725.6582074346,77.75,131,45,0.4645278012277454,0.3815328705317197,FALSE,59.04482486050453,59.04482486050453,0.47592995972883223,0.47592995972883223,0,0.5320617654665617,0.5,1,Moderate,Watch,14.044824860504526,14.044824860504526,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,28.417701454343543,34.217760097731386,-1.9705325237570537,environmental_only,city,11,59.04482486050453,TRUE,TRUE
2025,1,2025,13,12,H+12,53,0.5480522758271134,31,0.31995770541902435,0.2775996947357205,968878.0571607628,77.75,131,31,0.31995770541902435,0.2775996947357205,FALSE,64.02547892517188,64.02547892517188,0.5073119481977383,0.5073119481977383,0,0.5610978697197805,0.5,1,Moderate,Moderate,33.02547892517188,33.02547892517188,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,25.664963887727072,31.147897783655967,-1.385826668554099,environmental_only,city,12,64.02547892517188,TRUE,TRUE
2025,2,2025,2,0,H+0,78,0.806442046422961,78,0.806442046422961,0.591359190505834,967211.4734837464,77.75,131,78,0.806442046422961,0.591359190505834,TRUE,62.54770381448553,62.54770381448553,0.49876159328316555,0.49876159328316555,0,0.5526759821368206,0.5,1,Moderate,Moderate,-15.45229618551447,15.45229618551447,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,29.42293637075547,33.08385433880591,-2.78140660611393,environmental_only,city,0,62.54770381448553,TRUE,TRUE
2025,2,2025,3,1,H+1,78,0.806442046422961,56,0.5788938857049687,0.4567245295351795,967362.091444514,77.75,131,56,0.5788938857049687,0.4567245295351795,FALSE,72.16209004534024,72.16209004534024,0.5573089732314715,0.5573089732314715,0,0.6047076951603387,0.5,1,Moderate,Moderate,16.162090045340236,16.162090045340236,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,31.780770606156885,36.24477733211242,-3.210566921254256,environmental_only,city,1,72.16209004534024,TRUE,TRUE
2025,2,2025,4,2,H+2,78,0.806442046422961,80,0.8268623712952247,0.6025999441233734,967512.8869957565,77.75,131,80,0.8268623712952247,0.6025999441233734,TRUE,92.0903931398581,92.0903931398581,0.6687653500859391,0.6687653500859391,1,0.6940832752774613,0.5,1,Moderate,High,12.090393139858094,12.090393139858094,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,47.502529121785464,50.59054954107221,-7.096314536849759,environmental_only,city,2,92.0903931398581,TRUE,TRUE
2025,2,2025,5,3,H+3,78,0.806442046422961,69,0.7130575278710393,0.5382798018901898,967663.8602499834,77.75,131,69,0.7130575278710393,0.5382798018901898,FALSE,80.55876283172132,80.55876283172132,0.6056853643760457,0.6056853643760457,1,0.6451732252214664,0.5,1,Moderate,High,11.558762831721324,11.558762831721324,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,39.21005407928563,43.04430217882373,-4.535027297241086,environmental_only,city,3,80.55876283172132,TRUE,TRUE
2025,2,2025,6,4,H+4,78,0.806442046422961,58,0.5992880800732708,0.4695585802719254,967815.0113199104,77.75,131,58,0.5992880800732708,0.4695585802719254,FALSE,79.63257305391366,79.63257305391366,0.6003780540128902,0.6003780540128902,1,0.6409211074570444,0.5,1,Moderate,High,21.63257305391366,21.63257305391366,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,43.41250918730563,47.10273186071525,-5.671027299844794,environmental_only,city,4,79.63257305391366,TRUE,TRUE
2025,2,2025,7,5,H+5,78,0.806442046422961,73,0.7541584553031356,0.5619892292670884,967966.3403184612,77.75,131,73,0.7541584553031356,0.5619892292670884,FALSE,67.97571352464442,67.97571352464442,0.5319525881633833,0.5319525881633833,0,0.5828401112848862,0.5,1,Moderate,Moderate,-5.024286475355581,5.024286475355581,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,35.90224587667373,40.366149990435744,-3.802634001427691,environmental_only,city,5,67.97571352464442,TRUE,TRUE
2025,2,2025,8,6,H+6,78,0.806442046422961,62,0.640417901282879,0.4949510272309656,968117.8473587666,77.75,131,62,0.640417901282879,0.4949510272309656,FALSE,74.76012590865177,74.76012590865177,0.5722337527606872,0.5722337527606872,0,0.6176982373957617,0.5,1,Moderate,Moderate,12.760125908651773,12.760125908651773,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,41.484353040985404,45.398025857549726,-4.849317879760859,environmental_only,city,6,74.76012590865177,TRUE,TRUE
2025,2,2025,9,7,H+7,78,0.806442046422961,59,0.6093344674841301,0.4758207193002308,968269.5325541655,77.75,131,59,0.6093344674841301,0.4758207193002308,FALSE,81.71967396193672,81.71967396193672,0.6119243857666418,0.6119243857666418,1,0.6504319046591713,0.5,1,Moderate,High,22.71967396193672,22.71967396193672,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,46.14227520291241,49.528671976025,-5.974155805311899,environmental_only,city,7,81.71967396193672,TRUE,TRUE
2025,2,2025,10,8,H+8,78,0.806442046422961,50,0.5163041647528829,0.4162759034759227,968421.3960182046,77.75,131,50,0.5163041647528829,0.4162759034759227,FALSE,97.2728976404365,97.2728976404365,0.6953687327778484,0.6953687327778484,1,0.713809716346554,0.5,1,High,High,47.2728976404365,47.2728976404365,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,54.74143016825938,57.9039107490872,-8.337283490475533,environmental_only,city,8,97.2728976404365,TRUE,TRUE
2025,2,2025,11,9,H+9,78,0.806442046422961,37,0.38200510723866077,0.32353542088037235,968573.4378646396,77.75,131,37,0.38200510723866077,0.32353542088037235,FALSE,74.58500254043341,74.58500254043341,0.5710078236917245,0.5710078236917245,0,0.6168361740166248,0.5,1,Moderate,Moderate,37.58500254043341,37.58500254043341,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,41.549534031982475,45.400908428883035,-4.6141303944814265,environmental_only,city,9,74.58500254043341,TRUE,TRUE
2025,2,2025,12,10,H+10,78,0.806442046422961,45,0.4645278012277454,0.3815328705317197,968725.6582074346,77.75,131,45,0.4645278012277454,0.3815328705317197,FALSE,57.893128500361186,57.893128500361186,0.4685159633369539,0.4685159633369539,0,0.5250786911951082,0.5,1,Moderate,Watch,12.893128500361186,12.893128500361186,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,27.450556917275392,32.875597178981074,-1.8503018738233057,environmental_only,city,10,57.893128500361186,TRUE,TRUE
2025,2,2025,13,11,H+11,78,0.806442046422961,31,0.31995770541902435,0.2775996947357205,968878.0571607628,77.75,131,31,0.31995770541902435,0.2775996947357205,FALSE,62.00973829184569,62.00973829184569,0.4947059502369182,0.4947059502369182,0,0.5495701383542316,0.5,1,Moderate,Watch,31.009738291845693,31.009738291845693,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,28.417701454343543,34.217760097731386,-1.9705325237570537,environmental_only,city,11,62.00973829184569,TRUE,TRUE
2025,2,2025,14,12,H+12,78,0.806442046422961,35,0.36118569157325786,0.30835615196231486,969030.6348390074,77.75,131,35,0.36118569157325786,0.30835615196231486,FALSE,52.20837519345803,52.20837519345803,0.43098280368809533,0.43098280368809533,0,0.4890534822462713,0.5,0,Watch,Watch,17.208375193458032,17.208375193458032,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,25.664963887727072,31.147897783655967,-1.385826668554099,environmental_only,city,12,52.20837519345803,TRUE,TRUE
2025,3,2025,3,0,H+0,56,0.5788938857049687,56,0.5788938857049687,0.4567245295351795,967362.091444514,77.75,131,56,0.5788938857049687,0.4567245295351795,FALSE,67.2073303512684,67.2073303512684,0.5275343165743283,0.5275343165743283,0,0.5786969888402225,0.5,1,Moderate,Moderate,11.207330351268396,11.207330351268396,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,29.42293637075547,33.08385433880591,-2.78140660611393,environmental_only,city,0,67.2073303512684,TRUE,TRUE
2025,3,2025,4,1,H+1,56,0.5788938857049687,80,0.8268623712952247,0.6025999441233734,967512.8869957565,77.75,131,80,0.8268623712952247,0.6025999441233734,TRUE,75.50268432671616,75.50268432671616,0.5768263233790112,0.5768263233790112,0,0.6213320647906415,0.5,1,Moderate,Moderate,-4.497315673283836,4.497315673283836,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,31.780770606156885,36.24477733211242,-3.210566921254256,environmental_only,city,1,75.50268432671616,TRUE,TRUE
2025,3,2025,5,2,H+2,56,0.5788938857049687,69,0.7130575278710393,0.5382798018901898,967663.8602499834,77.75,131,69,0.7130575278710393,0.5382798018901898,FALSE,89.78914089956835,89.78914089956835,0.6564292441008673,0.6564292441008673,1,0.6848933909363518,0.5,1,Moderate,High,20.789140899568352,20.789140899568352,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,47.502529121785464,50.59054954107221,-7.096314536849759,environmental_only,city,2,89.78914089956835,TRUE,TRUE
2025,3,2025,6,3,H+3,56,0.5788938857049687,58,0.5992880800732708,0.4695585802719254,967815.0113199104,77.75,131,58,0.5992880800732708,0.4695585802719254,FALSE,81.45056195795685,81.45056195795685,0.6106305543932301,0.6106305543932301,1,0.649219866542295,0.5,1,Moderate,High,23.45056195795685,23.45056195795685,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,39.21005407928563,43.04430217882373,-4.535027297241086,environmental_only,city,3,81.45056195795685,TRUE,TRUE
2025,3,2025,7,4,H+4,56,0.5788938857049687,73,0.7541584553031356,0.5619892292670884,967966.3403184612,77.75,131,73,0.7541584553031356,0.5619892292670884,FALSE,79.64502452179887,79.64502452179887,0.6003780540128902,0.6003780540128902,1,0.6409786084384386,0.5,1,Moderate,High,6.645024521798874,6.645024521798874,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,43.41250918730563,47.10273186071525,-5.671027299844794,environmental_only,city,4,79.64502452179887,TRUE,TRUE
2025,3,2025,8,5,H+5,56,0.5788938857049687,62,0.640417901282879,0.4949510272309656,968117.8473587666,77.75,131,62,0.640417901282879,0.4949510272309656,FALSE,70.1335232314903,70.1335232314903,0.5448975315647813,0.5448975315647813,0,0.5942584441453387,0.5,1,Moderate,Moderate,8.133523231490301,8.133523231490301,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,35.90224587667373,40.366149990435744,-3.802634001427691,environmental_only,city,5,70.1335232314903,TRUE,TRUE
2025,3,2025,9,6,H+6,56,0.5788938857049687,59,0.6093344674841301,0.4758207193002308,968269.5325541655,77.75,131,59,0.6093344674841301,0.4758207193002308,FALSE,80.37755697309308,80.37755697309308,0.6043790923580944,0.6043790923580944,1,0.6443452937196072,0.5,1,Moderate,High,21.37755697309308,21.37755697309308,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,41.484353040985404,45.398025857549726,-4.849317879760859,environmental_only,city,6,80.37755697309308,TRUE,TRUE
2025,3,2025,10,7,H+7,56,0.5788938857049687,50,0.5163041647528829,0.4162759034759227,968421.3960182046,77.75,131,50,0.5163041647528829,0.4162759034759227,FALSE,81.95357700002945,81.95357700002945,0.6131616800664192,0.6131616800664192,1,0.6514819647469294,0.5,1,Moderate,High,31.953577000029455,31.953577000029455,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,46.14227520291241,49.528671976025,-5.974155805311899,environmental_only,city,7,81.95357700002945,TRUE,TRUE
2025,3,2025,11,8,H+8,56,0.5788938857049687,37,0.38200510723866077,0.32353542088037235,968573.4378646396,77.75,131,37,0.38200510723866077,0.32353542088037235,FALSE,91.1925095880326,91.1925095880326,0.6634678918260757,0.6634678918260757,1,0.6905299665479365,0.5,1,Moderate,High,54.19250958803261,54.19250958803261,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,54.74143016825938,57.9039107490872,-8.337283490475533,environmental_only,city,8,91.1925095880326,TRUE,TRUE
2025,3,2025,12,9,H+9,56,0.5788938857049687,45,0.4645278012277454,0.3815328705317197,968725.6582074346,77.75,131,45,0.4645278012277454,0.3815328705317197,FALSE,72.93393169549212,72.93393169549212,0.5612631785012036,0.5612631785012036,0,0.6086124366465218,0.5,1,Moderate,Moderate,27.93393169549212,27.93393169549212,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,41.549534031982475,45.400908428883035,-4.6141303944814265,environmental_only,city,9,72.93393169549212,TRUE,TRUE
2025,3,2025,13,10,H+10,56,0.5788938857049687,31,0.31995770541902435,0.2775996947357205,968878.0571607628,77.75,131,31,0.31995770541902435,0.2775996947357205,FALSE,68.37325236485883,68.37325236485883,0.5339727268010873,0.5339727268010873,0,0.5849676227158817,0.5,1,Moderate,Moderate,37.37325236485883,37.37325236485883,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,27.450556917275392,32.875597178981074,-1.8503018738233057,environmental_only,city,10,68.37325236485883,TRUE,TRUE
2025,3,2025,14,11,H+11,56,0.5788938857049687,35,0.36118569157325786,0.30835615196231486,969030.6348390074,77.75,131,35,0.36118569157325786,0.30835615196231486,FALSE,62.26549202645358,62.26549202645358,0.4962526049651056,0.4962526049651056,0,0.5510493648075513,0.5,1,Moderate,Moderate,27.26549202645358,27.26549202645358,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,28.417701454343543,34.217760097731386,-1.9705325237570537,environmental_only,city,11,62.26549202645358,TRUE,TRUE
2025,3,2025,15,12,H+12,56,0.5788938857049687,21,0.2166772582699966,0.19612358431579288,969183.3913567605,77.75,131,21,0.2166772582699966,0.19612358431579288,FALSE,61.48527684143725,61.48527684143725,0.4912775479023838,0.4912775479023838,0,0.546521499814477,0.5,1,Moderate,Watch,40.48527684143725,40.48527684143725,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,25.664963887727072,31.147897783655967,-1.385826668554099,environmental_only,city,12,61.48527684143725,TRUE,TRUE
2025,4,2025,4,0,H+0,80,0.8268623712952247,80,0.8268623712952247,0.6025999441233734,967512.8869957565,77.75,131,80,0.8268623712952247,0.6025999441233734,TRUE,69.95545831073139,69.95545831073139,0.5440926111913112,0.5440926111913112,0,0.593328140175851,0.5,1,Moderate,Moderate,-10.044541689268613,10.044541689268613,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,29.42293637075547,33.08385433880591,-2.78140660611393,environmental_only,city,0,69.95545831073139,TRUE,TRUE
2025,4,2025,5,1,H+1,80,0.8268623712952247,69,0.7130575278710393,0.5382798018901898,967663.8602499834,77.75,131,69,0.7130575278710393,0.5382798018901898,FALSE,69.07589631694364,69.07589631694364,0.5387375481767548,0.5387375481767548,0,0.5887014649433062,0.5,1,Moderate,Moderate,0.0758963169436413,0.0758963169436413,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,31.780770606156885,36.24477733211242,-3.210566921254256,environmental_only,city,1,69.07589631694364,TRUE,TRUE
2025,4,2025,6,2,H+2,80,0.8268623712952247,58,0.5992880800732708,0.4695585802719254,967815.0113199104,77.75,131,58,0.5992880800732708,0.4695585802719254,FALSE,87.59268514464793,87.59268514464793,0.644511441658029,0.644511441658029,1,0.6758646233057841,0.5,1,Moderate,High,29.59268514464793,29.59268514464793,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,47.502529121785464,50.59054954107221,-7.096314536849759,environmental_only,city,2,87.59268514464793,TRUE,TRUE
2025,4,2025,7,3,H+3,80,0.8268623712952247,73,0.7541584553031356,0.5619892292670884,967966.3403184612,77.75,131,73,0.7541584553031356,0.5619892292670884,FALSE,82.25893897557766,82.25893897557766,0.6150840001058151,0.6150840001058151,1,0.6528480797236842,0.5,1,Moderate,High,9.258938975577664,9.258938975577664,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,39.21005407928563,43.04430217882373,-4.535027297241086,environmental_only,city,3,82.25893897557766,TRUE,TRUE
2025,4,2025,8,4,H+4,80,0.8268623712952247,62,0.640417901282879,0.4949510272309656,968117.8473587666,77.75,131,62,0.640417901282879,0.4949510272309656,FALSE,85.27070733921283,85.27070733921283,0.6316911075367838,0.6316911075367838,1,0.6660384307813395,0.5,1,Moderate,High,23.270707339212834,23.270707339212834,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,43.41250918730563,47.10273186071525,-5.671027299844794,environmental_only,city,4,85.27070733921283,TRUE,TRUE
2025,4,2025,9,5,H+5,80,0.8268623712952247,59,0.6093344674841301,0.4758207193002308,968269.5325541655,77.75,131,59,0.6093344674841301,0.4758207193002308,FALSE,71.47561013065571,71.47561013065571,0.5528379338870952,0.5528379338870952,0,0.6012020781201602,0.5,1,Moderate,Moderate,12.47561013065571,12.47561013065571,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,35.90224587667373,40.366149990435744,-3.802634001427691,environmental_only,city,5,71.47561013065571,TRUE,TRUE
2025,4,2025,10,6,H+6,80,0.8268623712952247,50,0.5163041647528829,0.4162759034759227,968421.3960182046,77.75,131,50,0.5163041647528829,0.4162759034759227,FALSE,79.67295650916215,79.67295650916215,0.6003241770691331,0.6003241770691331,1,0.6411075650925426,0.5,1,Moderate,High,29.672956509162148,29.672956509162148,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,41.484353040985404,45.398025857549726,-4.849317879760859,environmental_only,city,6,79.67295650916215,TRUE,TRUE
2025,4,2025,11,7,H+7,80,0.8268623712952247,37,0.38200510723866077,0.32353542088037235,968573.4378646396,77.75,131,37,0.38200510723866077,0.32353542088037235,FALSE,79.40949270467844,79.40949270467844,0.5987597499464745,0.5987597499464745,1,0.6398893586317884,0.5,1,Moderate,High,42.40949270467844,42.40949270467844,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,46.14227520291241,49.528671976025,-5.974155805311899,environmental_only,city,7,79.40949270467844,TRUE,TRUE
2025,4,2025,12,8,H+8,80,0.8268623712952247,45,0.4645278012277454,0.3815328705317197,968725.6582074346,77.75,131,45,0.4645278012277454,0.3815328705317197,FALSE,91.20684134082198,91.20684134082198,0.6634678918260757,0.6634678918260757,1,0.6905870062812216,0.5,1,Moderate,High,46.20684134082198,46.20684134082198,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,54.74143016825938,57.9039107490872,-8.337283490475533,environmental_only,city,8,91.20684134082198,TRUE,TRUE
2025,4,2025,13,9,H+9,80,0.8268623712952247,31,0.31995770541902435,0.2775996947357205,968878.0571607628,77.75,131,31,0.31995770541902435,0.2775996947357205,FALSE,91.51454721307384,91.51454721307384,0.6650261840981446,0.6650261840981446,1,0.6918091290326172,0.5,1,Moderate,High,60.51454721307384,60.51454721307384,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,41.549534031982475,45.400908428883035,-4.6141303944814265,environmental_only,city,9,91.51454721307384,TRUE,TRUE
2025,4,2025,14,10,H+10,80,0.8268623712952247,35,0.36118569157325786,0.30835615196231486,969030.6348390074,77.75,131,35,0.36118569157325786,0.30835615196231486,FALSE,57.91135455969147,57.91135455969147,0.4685159633369539,0.4685159633369539,0,0.5251900086159815,0.5,1,Moderate,Watch,22.911354559691468,22.911354559691468,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,27.450556917275392,32.875597178981074,-1.8503018738233057,environmental_only,city,10,57.91135455969147,TRUE,TRUE
2025,4,2025,15,11,H+11,80,0.8268623712952247,21,0.2166772582699966,0.19612358431579288,969183.3913567605,77.75,131,21,0.2166772582699966,0.19612358431579288,FALSE,60.3389067144296,60.3389067144296,0.4840142137012742,0.4840142137012742,0,0.5397857370242152,0.5,1,Moderate,Watch,39.3389067144296,39.3389067144296,FALSE,City-week environmental-only LightGBM regressor,FALSE,TRUE,28.417701454343543,34.217760097731386,-1.9705325237570537,environmental_only,city,11,60.3389067144296,TRUE,TRUE
2025,4,2025,16,12,H+12,80,0.8268623712952247,23,0.2372757459244749,0.21291198362464542,969336.3268288248,77.75,131,23,0.2372757459244749,0.21291198362464542,FALSE,55.51798621041355,55.51798621041355,0.45282074736653516,0.45282074736653516,0,0.5103467054475141,0.5,1,Moderate,Watch,32.51798621041355,32.51798621041355,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,25.664963887727072,31.147897783655967,-1.385826668554099,environmental_only,city,12,55.51798621041355,TRUE,TRUE
2025,5,2025,5,0,H+0,69,0.7130575278710393,69,0.7130575278710393,0.5382798018901898,967663.8602499834,77.75,131,69,0.7130575278710393,0.5382798018901898,FALSE,63.32299720217055,63.32299720217055,0.5034326222507175,0.5034326222507175,0,0.5571143611830396,0.5,1,Moderate,Moderate,-5.677002797829452,5.677002797829452,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,29.42293637075547,33.08385433880591,-2.78140660611393,environmental_only,city,0,63.32299720217055,TRUE,TRUE
2025,5,2025,6,1,H+1,69,0.7130575278710393,58,0.5992880800732708,0.4695585802719254,967815.0113199104,77.75,131,58,0.5992880800732708,0.4695585802719254,FALSE,68.91849841107859,68.91849841107859,0.5377230496634644,0.5377230496634644,0,0.5878679845573844,0.5,1,Moderate,Moderate,10.918498411078588,10.918498411078588,TRUE,City-week environmental-only LightGBM regressor,FALSE,TRUE,31.780770606156885,36.24477733211242,-3.210566921254256,environmental_only,city,1,68.91849841107859,TRUE,TRUE
