forecast_horizon_label,model_part,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+11,regressor,0.05,7,20,0.85,0.85,1,400,72.96763254994778,40.37117265825026,0.03192362935026516,0.323667496455152,103.480037903974
H+11,regressor,0.03,7,20,0.85,0.85,1,400,72.86746763270865,41.19345187337501,0.034579621635284385,0.3215630966526915,103.5336584043169
H+11,regressor,0.05,7,20,0.85,0.85,1,500,73.19247257069767,40.318683733422255,0.025948441384680887,0.31338481552434927,103.77459515560825
H+11,regressor,0.05,7,20,0.85,0.85,1,600,73.35075479714693,40.32511733646874,0.02173101985439807,0.3051060661271237,103.99705206041995
H+11,regressor,0.03,7,20,0.85,0.85,1,500,73.37847911970418,40.97963739774062,0.02099136910537336,0.2994122457999626,104.22539058331921
H+11,regressor,0.03,7,20,0.85,0.85,1,600,73.54661963907847,40.89610621948397,0.016499599374095064,0.2936710537246223,104.4447970917456
H+11,regressor,0.05,31,20,0.85,0.85,1,400,73.88251749086265,41.79389705954887,0.007495512876375954,0.2351910103918441,104.84941444219147
H+11,regressor,0.05,31,20,0.85,0.85,1,500,73.93942251345709,41.79944501878818,0.005966051176349074,0.2326757000748544,104.94627489684227
H+11,regressor,0.05,31,20,0.85,0.85,1,600,73.97066738123326,41.81154488102711,0.0051257681314823555,0.23115889978287218,105.00033554664564
H+11,regressor,0.03,7,10,0.85,0.85,1,400,74.09769146454533,43.7255526847697,0.0017059938601161617,0.19533866166495747,105.52000241972509
H+11,regressor,0.03,15,10,0.85,0.85,1,400,74.2029259114442,43.8557495545804,-0.0011315983951769581,0.18819922732248595,105.84489103240628
H+11,regressor,0.03,31,20,0.85,0.85,1,400,74.36923787083869,41.636073823038345,-0.0056243254716779045,0.2367865955832412,105.88975215718649
H+11,regressor,0.05,15,20,0.85,0.85,1,400,74.66142189521864,42.544688400891005,-0.013541700171280091,0.16872319188840718,105.93636784202495
H+11,regressor,0.03,15,10,0.85,0.85,1,500,74.30380332463253,43.886860717846005,-0.0038554859693156196,0.18224055764086763,105.99318513668557
