forecast_horizon_label,model_part,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+0,regressor,0.03,15,10,0.85,0.85,1,400,36.225615183973446,16.870710524886693,0.7613943917978533,0.9267169788169312,49.25952062084754
H+0,regressor,0.03,15,10,0.85,0.85,1,500,36.305071970721215,16.883307247203078,0.760346535088691,0.9275132606709464,49.34208042160964
H+0,regressor,0.03,15,10,0.85,0.85,1,600,36.3438855097908,16.909818001320822,0.7598338369521667,0.9276287963061991,49.38516353997359
H+0,regressor,0.03,31,5,0.85,0.85,1,400,36.24729153552895,17.30283601031603,0.7611087570923091,0.9234947679182524,49.54306426645307
H+0,regressor,0.03,31,5,0.85,0.85,1,500,36.269081927200254,17.313032364508985,0.7608214474365314,0.9234948651590734,49.57310365182816
H+0,regressor,0.03,31,5,0.85,0.85,1,600,36.276544153003655,17.314131733418193,0.7607230171548661,0.9234722051209856,49.58208473999475
H+0,regressor,0.03,31,10,0.85,0.85,1,400,36.95653561092941,17.227291702985983,0.7516686132494078,0.9169611155259952,50.30923814743811
H+0,regressor,0.03,31,10,0.85,0.85,1,500,36.99033392032726,17.220309697444918,0.7512141865093098,0.9169505387057101,50.34015388461952
H+0,regressor,0.03,31,10,0.85,0.85,1,600,37.02684662624037,17.22928200227051,0.7507227972432295,0.9168110263048915,50.381377973698754
H+0,regressor,0.05,31,5,0.85,0.85,1,400,37.13092694278451,17.30722899597307,0.7493194201116946,0.9186672693593293,50.46729287542022
H+0,regressor,0.05,31,5,0.85,0.85,1,500,37.13248207152396,17.308313045783446,0.7492984215118741,0.9186541736782539,50.46954346347523
H+0,regressor,0.05,31,5,0.85,0.85,1,600,37.13247665027273,17.308683024260326,0.7492984947154989,0.9186532590895193,50.46979101018833
H+0,regressor,0.03,7,10,0.85,0.85,1,400,37.11418883332993,17.304241174660152,0.749545375863329,0.9168182489510621,50.66397041366242
H+0,regressor,0.05,15,5,0.85,0.85,1,400,37.38036029184025,17.41207498914935,0.7459401283277722,0.9177522618162074,50.85929481228955
H+0,regressor,0.05,15,5,0.85,0.85,1,500,37.4172649035354,17.42610560032034,0.7454382279092931,0.9177713436570142,50.903869147374735
H+0,regressor,0.03,7,10,0.85,0.85,1,500,37.29931763273213,17.413264369903402,0.7470405654359114,0.917210614899973,50.90784171622351
H+0,regressor,0.05,15,5,0.85,0.85,1,600,37.44690925027361,17.421866035006826,0.7450347079409092,0.9177826071409171,50.9362387757167
H+0,regressor,0.03,7,10,0.85,0.85,1,600,37.34581295512378,17.447711680936756,0.7464095211277484,0.9179992287427872,50.9687204120309
H+0,regressor,0.05,31,10,0.85,0.85,1,400,37.55475280940226,17.46958979919115,0.7435640414123925,0.919262402752228,51.039719458281375
H+0,regressor,0.05,31,10,0.85,0.85,1,500,37.60366074740322,17.481973500112865,0.742895688160029,0.9190543878129176,51.10161563685813
H+0,regressor,0.05,31,10,0.85,0.85,1,600,37.631840988740734,17.48651969659434,0.7425101950342217,0.9188622818654826,51.136531131234044
H+0,regressor,0.05,7,5,0.85,0.85,1,400,37.66148500095138,17.454027987589402,0.742104366505283,0.9182975021968809,51.24382049506888
H+0,regressor,0.05,7,5,0.85,0.85,1,500,37.76782541627737,17.486811405045284,0.7406459297598189,0.9188031960561939,51.38699951705698
H+0,regressor,0.05,7,5,0.85,0.85,1,600,37.90009444328157,17.508840172840276,0.7388261490278968,0.9192031439416196,51.54205994356642
