forecast_horizon,forecast_horizon_label,model_key,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,feature_count
3,H+3,lgb,3,68.9941384089552,49.61735307375969,24.594196507956568,0.5523729808671017,76
3,H+3,lgb,4,69.95418563910077,50.2794138578676,25.26726913341368,0.5403476120426799,87
3,H+3,lgb,2,71.00639255793737,51.177345049069935,25.104564871861704,0.5237833096381649,65
3,H+3,lgb,1,72.60177731307456,52.14802007768322,25.819040234578488,0.5055472957540865,54
3,H+3,lgb,5,72.94656592416223,52.356449600771725,26.068926283835733,0.501586857845372,98
