forecast_horizon_label,model_part,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+12,regressor,0.03,7,20,0.85,0.85,1,400,70.01086957474182,40.853056961131756,0.10878999767842557,0.4330320272728898,99.11733474864542
H+12,regressor,0.03,7,20,0.85,0.85,1,500,70.5876595062252,40.831864890663965,0.0940449033157853,0.41097001064463967,99.97707213124838
H+12,regressor,0.05,7,20,0.85,0.85,1,400,70.560913927672,41.25776601701635,0.09473130382712525,0.4067548470113346,100.23659664548047
H+12,regressor,0.03,7,20,0.85,0.85,1,600,70.95299134111333,40.80676542544002,0.08464295596775995,0.39705948056858165,100.53166994583562
H+12,regressor,0.05,7,20,0.85,0.85,1,500,70.8464451004761,41.259741281746464,0.08738997547772365,0.3952214739364839,100.65404291354568
H+12,regressor,0.05,7,20,0.85,0.85,1,600,70.97120338366034,41.300958481436446,0.08417299238789999,0.38929602742447805,100.84210223434972
H+12,regressor,0.03,7,10,0.85,0.85,1,400,71.01984359986899,41.998973489918356,0.08291723550690866,0.398493033778007,101.0032463250348
H+12,regressor,0.03,7,5,0.85,0.85,1,400,71.31524934553967,41.88477278890497,0.07527219068878666,0.3973679725905757,101.33036347155945
H+12,regressor,0.03,7,10,0.85,0.85,1,500,71.28095536804867,41.98129149263299,0.0761613404853494,0.387900451818933,101.40711041267235
H+12,regressor,0.03,7,5,0.85,0.85,1,500,71.40888914129712,41.8073881681905,0.07284218664509545,0.39751988328615534,101.51177678497149
H+12,regressor,0.03,7,10,0.85,0.85,1,600,71.43795784858584,41.955047382227306,0.07208718919325208,0.3805253809652755,101.63147037916963
H+12,regressor,0.03,31,5,0.85,0.85,1,400,70.79415578430924,45.49781476074467,0.08873661027047297,0.3427131569238894,101.69336578550288
H+12,regressor,0.03,31,5,0.85,0.85,1,500,70.80509271985419,45.49648893985826,0.08845502773867953,0.34207566904418735,101.70880655993668
H+12,regressor,0.03,31,5,0.85,0.85,1,600,70.80713136053225,45.495356382745484,0.08840253605082193,0.3419520377286585,101.71148455768505
H+12,regressor,0.03,7,5,0.85,0.85,1,600,71.58539451812456,41.719656838675085,0.06825310563269649,0.3884343575824334,101.75553779574065
