Model,forecast_horizon,forecast_horizon_label,RMSE_raw,MAE_raw,R2_raw,Correlation_raw,Bias_raw,Mean_pred_raw,Mean_actual_raw,RMSE_log_incidence,MAE_log_incidence,R2_log_incidence,Correlation_log_incidence,Precision,Recall,Outbreak_F1_count_threshold,False_alarm_rate,Specificity,TP,TN,FP,FN,High_week_RMSE_raw,High_week_MAE_raw,High_week_Bias_raw,High_week_Underprediction_rate
City-week environmental-only LightGBM regressor,6,H+6,45.398025857549726,41.484353040985404,-4.849317879760859,0.18993553261087276,41.484353040985404,78.19268637431874,36.708333333333336,0.31434149170014725,0.2796433010201266,-3.6394929752853304,0.19771465035492003,0,NA,NA,0.3333333333333333,0.6666666666666666,0,48,24,0,22.17457070429382,20.81056453948511,20.81056453948511,0
