forecast_horizon,forecast_horizon_label,model_key,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,feature_count
11,H+11,lgb,3,105.99318513668557,74.30380332463253,43.886860717846005,-0.0038554859693156196,76
11,H+11,lgb,5,106.12960322145167,74.42609842510464,45.572891725130795,-0.0071626554959003386,98
11,H+11,lgb,4,106.18493617457388,74.29819617723261,45.71581399912665,-0.0037039848873805514,87
11,H+11,lgb,2,109.38394480574888,76.6443650512989,45.82467492610371,-0.06809423204420995,65
11,H+11,lgb,1,112.27477164166403,78.16907962396576,46.18063309756064,-0.11101290978005007,54
