forecast_horizon_label,model_part,grid_id,learning_rate,num_leaves,max_depth,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,lambda_l1,lambda_l2,nrounds,best_nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+5,regressor,2,0.03,31,4,8,0.85,0.85,1,0.05,1,800,20,75.68214617541767,49.2368367362418,-0.04144415456387751,-0.13737366341944854,85.52951352266604
H+5,regressor,1,0.03,15,3,5,0.85,0.85,1,0.05,1,700,22,76.0881642418056,49.35449604716799,-0.05264836583163679,-0.18590670099228113,85.9590634512392
H+5,regressor,6,0.03,63,5,12,0.8,0.8,1,0.2,2,800,46,77.64183158016336,43.17397474694688,-0.09607595890011456,-0.10263665486220443,86.27662652955273
H+5,regressor,3,0.02,31,4,8,0.8,0.9,1,0.1,1.5,900,31,76.63174668745,51.200724178767636,-0.06774256908264165,-0.24258236916583137,86.87189152320353
H+5,regressor,5,0.05,31,4,12,0.8,0.8,1,0.1,2,650,650,80.07738016360167,40.18580447180215,-0.16592018399999753,0.01904981014409542,88.1145410579621
H+5,regressor,4,0.05,15,3,8,0.85,0.85,1,0.05,1,600,600,81.04053841503891,40.45326514641066,-0.19413586916190884,-0.027885282294017526,89.13119144432105
