forecast_horizon_label,model_part,grid_id,learning_rate,num_leaves,max_depth,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,lambda_l1,lambda_l2,nrounds,best_nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+0,regressor,1,0.03,15,3,5,0.85,0.85,1,0.05,1,700,29,76.098533475293,46.301271559723126,-0.052935293517396564,-0.09308076826065348,85.35878778723762
H+0,regressor,6,0.03,63,5,12,0.8,0.8,1,0.2,2,800,25,76.19875446033413,46.043648009322595,-0.055710529673627995,-0.12673149563793593,85.40748406219865
H+0,regressor,2,0.03,31,4,8,0.85,0.85,1,0.05,1,800,23,76.23526076811861,46.726086278881326,-0.056722339537178534,-0.16224055721546243,85.58047802389487
H+0,regressor,3,0.02,31,4,8,0.8,0.9,1,0.1,1.5,900,31,76.12271698621083,48.166816075671605,-0.05360462884043371,-0.2144021784956538,85.75608020134516
H+0,regressor,4,0.05,15,3,8,0.85,0.85,1,0.05,1,600,600,80.98991952301411,39.15097514849622,-0.1926445918774955,0.007348109291456625,88.82011455271335
H+0,regressor,5,0.05,31,4,12,0.8,0.8,1,0.1,2,650,650,82.12457606250813,39.915250608554864,-0.22629622041103237,-0.05462877062568542,90.1076261842191
