forecast_horizon,forecast_horizon_label,model_key,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,feature_count
12,H+12,lgb,4,102.81903828387546,71.81549465676423,43.662643891935616,0.06225356729434717,87
12,H+12,lgb,5,103.197482962171,72.10563132317898,45.79549373708653,0.05466121637096477,98
12,H+12,lgb,3,103.35392649157961,71.98992531626202,42.73549810233413,0.05769270262594428,76
12,H+12,lgb,2,109.40667727587987,76.46268358390608,42.63817546797123,-0.06303651042062097,65
12,H+12,lgb,1,111.30239005232926,77.58106867623769,43.98352662344051,-0.09436104064587192,54
