forecast_horizon,forecast_horizon_label,model_key,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,feature_count
2,H+2,lgb,4,62.72429658551511,44.97852940269406,22.92564340956992,0.6321594426080932,87
2,H+2,lgb,3,63.159556625592174,45.37058081417948,22.98913473492282,0.6257189956184366,76
2,H+2,lgb,2,63.51207588040567,45.70792366611371,22.75351956137638,0.6201325379612842,65
2,H+2,lgb,5,63.726848941011674,45.650131390964305,23.42701109877829,0.6210925258313047,98
2,H+2,lgb,1,64.19789625127552,46.127901834196514,23.251218743260715,0.6131197944121982,54
