forecast_horizon_label,model_part,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+5,regressor,0.03,7,5,0.85,0.85,1,400,54.565943220043,26.571083505160605,0.4586321737580179,0.769625832954364,75.80538920210947
H+5,regressor,0.03,7,10,0.85,0.85,1,400,54.75742966086292,26.304704404482866,0.4548258988015811,0.7840921177281411,75.92351105758324
H+5,regressor,0.03,7,5,0.85,0.85,1,600,54.974124506633004,26.893651417202662,0.45050246095360524,0.769190550609693,76.33710109856155
H+5,regressor,0.03,7,5,0.85,0.85,1,500,55.00383155723837,26.85141428605565,0.44990842286988253,0.7680902594464741,76.3868020231042
H+5,regressor,0.05,7,20,0.85,0.85,1,400,55.149266000177846,26.934041107968994,0.44699560658257276,0.7857468808684177,76.5567647419509
H+5,regressor,0.03,7,10,0.85,0.85,1,500,55.25470881502634,26.67114554563744,0.44487894801506334,0.7796441390041571,76.64265460519917
H+5,regressor,0.05,31,10,0.85,0.85,1,400,55.04307472242759,27.797426831176338,0.4491232035535251,0.8204434552656525,76.68077452316031
H+5,regressor,0.05,31,10,0.85,0.85,1,500,55.06339718364113,27.80955813629883,0.4487163498640737,0.8202286038896913,76.71035936269496
H+5,regressor,0.05,31,10,0.85,0.85,1,600,55.0764585844305,27.81637932728621,0.44845478261327654,0.8199722220854515,76.72746284142244
H+5,regressor,0.03,7,10,0.85,0.85,1,600,55.46116157108424,26.829455010009617,0.44072290846464524,0.778438844347249,76.95398231088214
H+5,regressor,0.05,7,20,0.85,0.85,1,500,55.50091688755232,27.12275813666537,0.4399208262132249,0.7819954803908026,77.09596351133634
H+5,regressor,0.05,7,10,0.85,0.85,1,400,55.214856502246676,27.62144987450186,0.44567941842716674,0.7873707398633786,77.11109066600584
H+5,regressor,0.03,31,10,0.85,0.85,1,400,55.14116523864895,28.08042415684233,0.44715805399227704,0.8333205291149814,77.19160050263218
H+5,regressor,0.03,31,10,0.85,0.85,1,500,55.16487698057516,28.091338732392586,0.4466824868177899,0.8335733081093023,77.22791690121652
H+5,regressor,0.03,31,10,0.85,0.85,1,600,55.20045971636953,28.115267150186423,0.4459684491269372,0.8333514713285383,77.28406065348456
H+5,regressor,0.05,7,20,0.85,0.85,1,600,55.66884025924589,27.21968291386423,0.4365265521072039,0.7793755588381642,77.34700839395279
H+5,regressor,0.05,15,20,0.85,0.85,1,400,55.637757401864235,27.83365600085676,0.4371556104867077,0.7814246492438928,77.44985123211727
H+5,regressor,0.05,31,20,0.85,0.85,1,400,55.9113414879604,27.600250137745245,0.4316067218822446,0.7780328651301364,77.50804276902984
H+5,regressor,0.05,31,20,0.85,0.85,1,500,55.94523603627388,27.64669153702715,0.43091737076118186,0.7778157673389081,77.56656117937172
H+5,regressor,0.05,15,20,0.85,0.85,1,500,55.73282712051395,27.881693131184527,0.4352304727107207,0.7802596838553595,77.58158372217999
H+5,regressor,0.05,31,20,0.85,0.85,1,600,55.956330735220405,27.65701801926087,0.43069163477539996,0.777884369856762,77.58984141789273
H+5,regressor,0.05,15,20,0.85,0.85,1,600,55.76732204353578,27.92780354351187,0.4345311466111845,0.7799502666977778,77.64379273830325
H+5,regressor,0.05,7,10,0.85,0.85,1,500,55.59575000780048,27.890858724721365,0.4380052026166992,0.7833798103705284,77.68795381028374
H+5,regressor,0.05,7,10,0.85,0.85,1,600,55.65222174924038,27.948892475020994,0.43686292309619024,0.7835494349043162,77.77891969370766
H+5,regressor,0.03,31,20,0.85,0.85,1,400,56.24582651976237,27.616286843636917,0.42478564678533404,0.778080196721254,78.18836456453101
H+5,regressor,0.03,15,10,0.85,0.85,1,400,56.050816559967146,27.896123694446015,0.4287673847411071,0.8226961668094517,78.29125826543364
H+5,regressor,0.03,15,20,0.85,0.85,1,400,56.28663727605321,27.949818600183256,0.42395061774623677,0.7709668391970129,78.31948514356462
H+5,regressor,0.03,15,10,0.85,0.85,1,500,56.10655832766926,27.931800403864354,0.42763065380036447,0.8226965364531443,78.37734421781914
H+5,regressor,0.03,15,10,0.85,0.85,1,600,56.12064443788469,27.94578282081419,0.42734321967447997,0.8225474468183026,78.39702805567813
H+5,regressor,0.03,31,20,0.85,0.85,1,500,56.3881587815363,27.697986225531565,0.4218707585327891,0.776831269065661,78.40441027990325
H+5,regressor,0.03,31,20,0.85,0.85,1,600,56.43871276881391,27.750539766161324,0.42083366704570013,0.7767909060108004,78.4825759898882
H+5,regressor,0.03,15,20,0.85,0.85,1,500,56.453807400222985,28.046194359278342,0.420523827541449,0.7699221097373423,78.56610381340278
H+5,regressor,0.03,15,20,0.85,0.85,1,600,56.51857986868353,28.10880126421159,0.41919333678188,0.7697004970029715,78.66970426051712
H+5,regressor,0.05,7,5,0.85,0.85,1,400,56.5948537172192,28.15006543317105,0.41762464018607137,0.7879762425270846,78.70206931874898
H+5,regressor,0.05,7,5,0.85,0.85,1,500,56.79385666139325,28.25078076120423,0.41352185833315536,0.78490372959953,78.9767307968428
H+5,regressor,0.03,7,20,0.85,0.85,1,400,56.793147900947545,28.07023662529832,0.41353649618097277,0.7534247274719998,79.03543696135245
H+5,regressor,0.05,7,5,0.85,0.85,1,600,56.867063235951306,28.32611670190262,0.41200895785194314,0.784839519952076,79.11255935994187
H+5,regressor,0.03,7,20,0.85,0.85,1,500,57.191301972305915,28.28710408029441,0.4052847496959068,0.7512306854498753,79.57778140576221
H+5,regressor,0.03,15,5,0.85,0.85,1,400,57.29749072404415,28.26061501658691,0.40307424928654023,0.7966137915386156,79.75316776794372
H+5,regressor,0.03,15,5,0.85,0.85,1,500,57.40273933147364,28.337430884048846,0.40087927338967333,0.7949347034298178,79.89438525568112
H+5,regressor,0.03,15,5,0.85,0.85,1,600,57.41899850321342,28.358028744770355,0.40053982664947896,0.7947564779550121,79.9172783257939
H+5,regressor,0.03,7,20,0.85,0.85,1,600,57.45048600185339,28.478848277817214,0.3998821810140548,0.7487068635174164,79.96896415535284
H+5,regressor,0.05,31,5,0.85,0.85,1,400,57.90479738327178,28.56603733529635,0.39035333704372166,0.8069264225957503,80.850428737928965
H+5,regressor,0.05,31,5,0.85,0.85,1,500,57.90508792300787,28.566530080191495,0.39034721917325377,0.806901548535942,80.85090094744496
H+5,regressor,0.05,31,5,0.85,0.85,1,600,57.90499600797591,28.56670505288393,0.39034915462356967,0.8069307782057773,80.85116550066918
H+5,regressor,0.03,31,5,0.85,0.85,1,400,57.901381151652494,28.68288880360171,0.3904252700393954,0.814024185987716,81.00904032927556
H+5,regressor,0.03,31,5,0.85,0.85,1,500,57.920718819368,28.69314031157969,0.3900180354707462,0.8137658309413262,81.03505469469258
H+5,regressor,0.03,31,5,0.85,0.85,1,600,57.924473632550146,28.694024581806936,0.38993894658488426,0.8137162547428632,81.03956887845358
H+5,regressor,0.05,15,5,0.85,0.85,1,400,58.301086621288775,28.281637514479783,0.3819801748173475,0.803701345525793,81.24386224849206
H+5,regressor,0.05,15,5,0.85,0.85,1,500,58.32107063980938,28.29414177142422,0.3815564216059185,0.8033607545717567,81.27241880057332
H+5,regressor,0.05,15,5,0.85,0.85,1,600,58.33387289697747,28.307287365888484,0.3812848784863043,0.8031934303283498,81.29188412494526
H+5,regressor,0.05,15,10,0.85,0.85,1,400,59.15697785099499,29.125052062867013,0.36370125513332574,0.7968939603164786,82.56218466190197
H+5,regressor,0.05,15,10,0.85,0.85,1,500,59.19517356302543,29.15737431516127,0.36287931558820397,0.7963760088180226,82.62094856759705
H+5,regressor,0.05,15,10,0.85,0.85,1,600,59.209516483545194,29.172820582686022,0.3625705310075714,0.7961865164458511,82.64423513571643
