forecast_horizon_label,model_part,grid_id,learning_rate,num_leaves,max_depth,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,lambda_l1,lambda_l2,nrounds,best_nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+6,regressor,3,0.02,31,4,8,0.8,0.9,1,0.1,1.5,900,37,76.14524293759801,47.23036313508656,-0.05422827862979984,-0.10916706771175266,85.59131556461533
H+6,regressor,1,0.03,15,3,5,0.85,0.85,1,0.05,1,700,28,76.36423361338312,46.88470022033242,-0.060300835106849915,-0.15368277607848646,85.74117365744961
H+6,regressor,6,0.03,63,5,12,0.8,0.8,1,0.2,2,800,30,76.83740160278273,46.40251999184113,-0.07348121310059974,-0.2263744085600023,86.11790560115097
H+6,regressor,2,0.03,31,4,8,0.85,0.85,1,0.05,1,800,22,76.29182927193214,49.35767987978246,-0.0582911511131865,-0.2068620512111327,86.16336524788863
H+6,regressor,4,0.05,15,3,8,0.85,0.85,1,0.05,1,600,600,81.53588888245959,40.52352889222056,-0.2087785049772708,-0.06951697813772721,89.6405946609037
H+6,regressor,5,0.05,31,4,12,0.8,0.8,1,0.1,2,650,650,81.62959016234305,40.16044958319936,-0.21155836489607016,-0.11151045155041357,89.66168007898293
