forecast_horizon_label,model_part,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+9,regressor,0.03,31,20,0.85,0.85,1,400,67.56584696381928,36.61786641018031,0.1699513287116583,0.5379045682360996,95.51115782883764
H+9,regressor,0.03,31,20,0.85,0.85,1,500,67.74375424974758,36.67469752084718,0.16557438000905078,0.5336851692050034,95.77479753163945
H+9,regressor,0.03,7,10,0.85,0.85,1,400,67.96026927710399,36.5380904841063,0.16023206027212067,0.5363996489199256,95.82765068692908
H+9,regressor,0.03,31,20,0.85,0.85,1,600,67.77802463483725,36.68181986325003,0.16472992369647244,0.5337349527510378,95.834921397438265
H+9,regressor,0.03,7,20,0.85,0.85,1,400,68.06478017727777,37.16624972405462,0.1576472445343854,0.5267914208785582,95.98983799593994
H+9,regressor,0.03,15,20,0.85,0.85,1,400,68.05973667018107,36.87029231927441,0.1577720742829951,0.5206190036773861,96.22963519971245
H+9,regressor,0.03,7,10,0.85,0.85,1,500,68.35098141918982,36.672515825701346,0.15054844071522433,0.5225248940724788,96.38181723939428
H+9,regressor,0.03,15,20,0.85,0.85,1,500,68.23074064165151,36.950899899427895,0.15353446591431863,0.5155373775132234,96.51622392523247
H+9,regressor,0.03,15,20,0.85,0.85,1,600,68.29036243420174,36.977207385679485,0.15205449245857117,0.5146377084975219,96.61725510467542
H+9,regressor,0.03,7,10,0.85,0.85,1,600,68.56856035898436,36.79706137029283,0.1451317828914429,0.5136057911868901,96.71729767710733
H+9,regressor,0.03,7,20,0.85,0.85,1,500,68.62287369565601,37.32835469696322,0.14377695980633953,0.5081715686328367,96.80531038926637
H+9,regressor,0.03,7,20,0.85,0.85,1,600,68.85014245295204,37.352860660302625,0.13809620157103564,0.5030148368332514,97.15617569999853
H+9,regressor,0.05,31,20,0.85,0.85,1,400,68.28786446012995,37.31574767447084,0.1521165248472447,0.5372488474341045,97.19965843462091
H+9,regressor,0.05,31,20,0.85,0.85,1,500,68.32747689287565,37.3022623279376,0.15113255884105414,0.5367343563359155,97.2586773764986
H+9,regressor,0.05,31,20,0.85,0.85,1,600,68.34460607999038,37.316215499578625,0.1507068960628456,0.5363913693567693,97.28858849219331
H+9,regressor,0.03,7,5,0.85,0.85,1,400,68.82326892768594,36.905638042486885,0.13876890528134722,0.5427030292776371,97.41524796656446
H+9,regressor,0.03,7,5,0.85,0.85,1,500,69.04472287783837,36.90166967843292,0.13321758877269452,0.5362175886187852,97.74191720251991
H+9,regressor,0.05,15,20,0.85,0.85,1,400,68.60944340694739,37.464917858226435,0.14411207248042113,0.5309579173768239,97.75889759184736
H+9,regressor,0.05,15,20,0.85,0.85,1,500,68.67078183317882,37.474321266626916,0.14258102125848282,0.5300296505458939,97.84766289358102
