variable,feature,lag,cor_log_incidence,cor_cases,cor_outbreak,cor_large_outbreak,selection_score,selected
city_area_weighted_rainfall,city_area_weighted_rainfall_lag18,18,0.18158122516225042,0.19463169788855403,0.21907582694966315,0.16117912467058443,0.189732870835402,TRUE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag19,19,0.17017493790580648,0.1843451969164887,0.16671379361994762,0.16790804580792634,0.17438866770687841,TRUE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag12,12,0.17024688840013483,0.17503727144943085,0.16744158664335454,0.14192625276590717,0.1686706636404486,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag14,14,0.16497913232005273,0.17444006355962893,0.20518561557533424,0.10597881397979898,0.16842139890817126,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag15,15,0.16287928158666964,0.17359126543790396,0.19525978748251976,0.12732429969998027,0.16793005363031022,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag13,13,0.17020447927060306,0.1762618945116746,0.179300383041393,0.10378252796438289,0.16704676503997457,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag17,17,0.16246526334094888,0.17384863128688122,0.18021988653755044,0.1105101993018077,0.1639171291976013,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag16,16,0.16090865383160335,0.17024310712351293,0.16903775246807654,0.11778093818029473,0.1610823057141118,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag20,20,0.15982892018832298,0.16992035064684946,0.14435761441231693,0.13715000589348889,0.15877233355292292,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag11,11,0.15225592710158967,0.15937908337191828,0.1342667233116814,0.1362165061767323,0.1504467091352327,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag10,10,0.1421982779529169,0.1507497738797136,0.12072215822574069,0.1285900757995198,0.1406090633528796,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag9,9,0.12828368992546835,0.13529459784748799,0.11539833019712935,0.11996451200131439,0.12797278594650896,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag8,8,0.11508872984977495,0.11550984753169631,0.096994245834511425,0.09406619929318896,0.11041969538049928,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag7,7,0.10316528935700206,0.10025952118756426,0.05805016810612852,0.06980324317916982,0.09204479769228457,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag6,6,0.07498756287045112,0.07637338635947769,0.0454913639842272,0.06073490631394475,0.0696229056030262,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag5,5,0.06307868475560159,0.06425556612507052,0.02768542540864646,0.04958931325180727,0.05683266718249301,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag4,4,0.05332979285295284,0.04867481545208046,0.03373966580300146,0.012068630223450534,0.04463591544220457,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag1,1,0.022541151918847063,0.027381959245886746,0.048844919549601414,0.018370804452316158,0.027763964881271017,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag3,3,0.02567542638418396,0.015180218241312403,0.002194839518148676,0.019551392067013215,0.01786761207255655,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag2,2,0.0058182795313847825,0.0016134369338078691,0.031495647540335035,0.019043213173772514,0.009520683187814174,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag12,12,0.3716518099182167,0.39611138841320354,0.3827579838192517,0.3263648411834434,0.37734989160314,TRUE
city_area_weighted_rh,city_area_weighted_rh_lag13,13,0.3684403509138518,0.3880241684518746,0.3769919844899513,0.275904505256859,0.3673238475228754,TRUE
city_area_weighted_rh,city_area_weighted_rh_lag11,11,0.35122914862114574,0.37463863620489785,0.33604542737054244,0.33298601643609815,0.3553205978693637,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag14,14,0.35223116780457325,0.37204564194886774,0.38813868510737115,0.2419043919917081,0.35351968376920945,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag15,15,0.34277290646181796,0.36173147659064564,0.37159519260778257,0.24787945019472943,0.3442424033020935,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag10,10,0.33640862592188286,0.36193796325253735,0.31745887594393934,0.32636609582445036,0.3414971784811771,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag16,16,0.3209215099856173,0.33554552944200694,0.3189566297315536,0.23723955658421536,0.31737698941710396,FALSE
