forecast_horizon_label,model_part,grid_id,learning_rate,num_leaves,max_depth,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,lambda_l1,lambda_l2,nrounds,best_nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+11,regressor,1,0.03,15,3,5,0.85,0.85,1,0.05,1,700,29,76.05064343899619,47.796408774157975,-0.05161045214517279,-0.3103968177107,85.60992519382779
H+11,regressor,5,0.05,31,4,12,0.8,0.8,1,0.1,2,650,20,76.47568342034224,46.813360605361765,-0.06339800637814075,-0.23747221525061052,85.83835554141459
H+11,regressor,6,0.03,63,5,12,0.8,0.8,1,0.2,2,800,21,76.2606746880968,49.66720857722428,-0.057426998588557376,-0.328441276467731,86.19411640354166
H+11,regressor,3,0.02,31,4,8,0.8,0.9,1,0.1,1.5,900,32,76.34261702193503,49.70040709400255,-0.05970063669300929,-0.3547418322838284,86.28269844073554
H+11,regressor,2,0.03,31,4,8,0.85,0.85,1,0.05,1,800,25,76.8375955438305,48.493209615397916,-0.07348663213689255,-0.3905745466479871,86.53623746691008
H+11,regressor,4,0.05,15,3,8,0.85,0.85,1,0.05,1,600,600,81.00834894385986,40.71311090893978,-0.19318743103577263,-0.31692495457237635,89.15097112564781
