forecast_horizon,forecast_horizon_label,model_key,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,feature_count
6,H+6,lgb,5,83.38157742178892,59.53996440994633,28.695027982534437,0.3554356972392557,98
6,H+6,lgb,4,84.15917773669236,60.09208345134235,28.804439930977804,0.34342607434424377,87
6,H+6,lgb,3,85.78602395328151,61.030365344497724,29.590435232788554,0.322762422002314,76
6,H+6,lgb,1,86.01312174703253,61.16492699010566,29.961284910807606,0.3197727408559109,54
6,H+6,lgb,2,86.02467612134488,61.043439156381865,29.828853535378183,0.32247223776377654,65
