forecast_horizon,forecast_horizon_label,model_key,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,feature_count
9,H+9,lgb,5,98.96025620351126,69.48074075958682,39.73074337492524,0.12223554876702836,98
9,H+9,lgb,3,102.0250247483294,71.49186606309446,39.216357664431435,0.07068622538912361,76
9,H+9,lgb,4,102.9873131092245,72.12553530672255,39.936941905357784,0.054139243142929394,87
9,H+9,lgb,2,105.07948843573627,73.3029135244174,40.27748990309272,0.023006708716478474,65
9,H+9,lgb,1,105.42920076282255,73.5355357194756,40.612679754839036,0.016796015932659003,54
