forecast_horizon,forecast_horizon_label,model_key,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,feature_count
0,H+0,lgb,3,49.34208042160964,36.305071970721215,16.883307247203078,0.760346535088691,76
0,H+0,lgb,4,50.09022418330075,36.85624865549379,17.202421797080465,0.7530145515222502,87
0,H+0,lgb,5,50.831070209966846,37.327268244040326,17.389943930725337,0.7466613080978591,98
0,H+0,lgb,2,51.007600010872714,37.613195889162114,17.237134478424533,0.7427652840010928,65
0,H+0,lgb,1,51.87051372707734,38.144186232256374,17.972648885013733,0.7354511874354215,54
