forecast_horizon,forecast_horizon_label,model_key,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,feature_count
1,H+1,lgb,1,55.91505113036298,40.75330340377101,20.312683508730355,0.6980223897679324,54
1,H+1,lgb,3,57.219565952607404,41.50250815301819,20.837956531549885,0.68681727725735775,76
1,H+1,lgb,2,57.38607380764417,41.61379577505543,20.68198794078265,0.6851354468762539,65
1,H+1,lgb,5,58.70976100965271,42.82620382754136,20.89112709971093,0.6665211711313277,98
1,H+1,lgb,4,58.7723243724337,42.830919110326754,21.193262003444296,0.666447733216879,87
