forecast_horizon,forecast_horizon_label,model_key,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,feature_count
10,H+10,lgb,4,100.94725255661578,71.00647739211219,39.78730934754068,0.0832624000312272,87
10,H+10,lgb,3,101.24441665516953,71.31361208718312,40.36052036103109,0.07531465007770477,76
10,H+10,lgb,5,102.42135738031155,71.95322813417285,41.80749099405031,0.05865314837343716,98
10,H+10,lgb,2,104.304362363315,73.36775710906603,39.13785387977961,0.021277452277945752,65
10,H+10,lgb,1,106.25753711699709,74.55679153433039,39.997592159193594,-0.010702940233737523,54
