forecast_horizon_label,model_part,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+8,regressor,0.03,15,20,0.85,0.85,1,400,64.7173342161142,35.25890438873862,0.2384641585811793,0.6739047377737607,91.58124998233174
H+8,regressor,0.03,15,20,0.85,0.85,1,500,64.9622494696784,35.356919506850566,0.23268936386796568,0.6703308066132545,91.93843895346096
H+8,regressor,0.03,31,20,0.85,0.85,1,400,65.01595969479598,35.59012515441894,0.2314200277727052,0.6677451623682293,92.12605623115701
H+8,regressor,0.03,15,20,0.85,0.85,1,600,65.28038140940212,35.50658438297558,0.22515564270494126,0.6641099440430522,92.41153487811279
H+8,regressor,0.03,31,20,0.85,0.85,1,500,65.34914277594632,35.767715625984245,0.22352245932219061,0.663262568508642,92.64296803422894
H+8,regressor,0.05,15,20,0.85,0.85,1,400,65.16301367449825,36.120435988802534,0.22793932665396144,0.6822832571803907,92.81180206564638
H+8,regressor,0.03,31,20,0.85,0.85,1,600,65.66133139422949,35.93779309327522,0.21608589750478147,0.6572379134154287,93.11483813482498
H+8,regressor,0.05,31,10,0.85,0.85,1,400,65.49499190714832,35.23231910887614,0.220052637179176,0.6988070668665849,93.16025767339255
H+8,regressor,0.05,15,20,0.85,0.85,1,500,65.4036049213316,36.26280121109328,0.2222276832122101,0.6795030400574564,93.20114836967709
H+8,regressor,0.05,31,10,0.85,0.85,1,500,65.56499114403888,35.29063622542045,0.21838457390227695,0.697950032525743,93.27753799791023
H+8,regressor,0.05,31,10,0.85,0.85,1,600,65.58408221517769,35.30185239400057,0.21792932948289956,0.6977541922193823,93.3093769863658
H+8,regressor,0.05,15,20,0.85,0.85,1,600,65.54787430854216,36.36021058949439,0.21879262814157485,0.6765580433187134,93.42588177401073
H+8,regressor,0.05,31,20,0.85,0.85,1,400,65.90245134931071,36.27398955789583,0.21031798565764503,0.6580631024883623,93.81273836474064
H+8,regressor,0.05,31,20,0.85,0.85,1,500,66.07660706303552,36.431458579968634,0.2061387981085958,0.6549867192771643,94.10149581476634
H+8,regressor,0.03,7,20,0.85,0.85,1,400,66.82086636305738,34.67769511187397,0.18815464037606422,0.6389292731174685,94.22553887827284
H+8,regressor,0.05,31,20,0.85,0.85,1,600,66.17853649693716,36.4739151691477,0.20368769663068442,0.6536507624410839,94.25558134654186
H+8,regressor,0.03,31,10,0.85,0.85,1,400,66.72293591941451,35.957822169523276,0.19053252384493102,0.6523360967175209,94.78889968233864
H+8,regressor,0.03,7,20,0.85,0.85,1,500,67.19271733555341,34.76678621331451,0.17909383397869294,0.6381035262273149,94.83331612448498
H+8,regressor,0.03,31,10,0.85,0.85,1,500,66.7728176740058,36.024409691064804,0.1893217632417692,0.651337000472348,94.87971497681065
H+8,regressor,0.03,31,10,0.85,0.85,1,600,66.87039185959554,36.085260298023776,0.1869507665915181,0.649263727616961,95.02605642076227
H+8,regressor,0.03,15,10,0.85,0.85,1,400,66.92172843210523,35.592173710713965,0.18570192741488178,0.6805522004630136,95.09279087910706
H+8,regressor,0.03,15,10,0.85,0.85,1,500,67.0060432665728,35.66090629211268,0.18364876293103327,0.679144930542678,95.23083120586338
H+8,regressor,0.03,15,10,0.85,0.85,1,600,67.0503321826138,35.7079684209079,0.182569240595286,0.6782831748472694,95.30404663412375
H+8,regressor,0.03,7,10,0.85,0.85,1,400,67.62400509126114,34.74503928609353,0.1685217646692262,0.6599134794426997,95.58933994004104
H+8,regressor,0.03,7,20,0.85,0.85,1,600,67.75453142018785,34.98835196373429,0.16530886586558857,0.6275720840513223,95.6604509162079
H+8,regressor,0.03,7,10,0.85,0.85,1,500,68.15051275344031,34.92159763993029,0.15552389813052558,0.6565816727693832,96.3711433939222
H+8,regressor,0.03,7,10,0.85,0.85,1,600,68.43126534985178,35.00493441531719,0.1485517653088172,0.6505720241255574,96.76659418999266
H+8,regressor,0.05,7,10,0.85,0.85,1,400,68.93507332465659,35.42977536001806,0.13596846768284265,0.6403021307043323,97.52226094004419
H+8,regressor,0.05,15,10,0.85,0.85,1,400,68.53666258481503,36.672174700337784,0.14592695929959543,0.6400125102571699,97.71420634471609
H+8,regressor,0.05,15,10,0.85,0.85,1,500,68.53180631818424,36.69855351386549,0.14604798822948495,0.6412305866818204,97.725986911036
H+8,regressor,0.05,15,10,0.85,0.85,1,600,68.56520064095055,36.729439261450025,0.14521555439799427,0.6400646462667624,97.77729568249404
H+8,regressor,0.05,7,10,0.85,0.85,1,500,69.25480710353581,35.58891958537986,0.1279347998703525,0.6387315723787989,98.0402567988765
H+8,regressor,0.05,7,20,0.85,0.85,1,400,69.49399762566313,35.87399862773876,0.12190056339532773,0.6129483192850792,98.30266598665824
H+8,regressor,0.05,7,10,0.85,0.85,1,600,69.47786456751287,35.70117061230053,0.12230821831187944,0.6340469831583898,98.36316059977466
H+8,regressor,0.05,7,20,0.85,0.85,1,500,69.88654351784751,36.0324206527938,0.11195242790256876,0.6071641095972141,98.88765738735391
H+8,regressor,0.05,31,5,0.85,0.85,1,400,69.41416706779255,37.93881615846066,0.12391682112730329,0.5777517622270102,98.96367655382461
H+8,regressor,0.05,31,5,0.85,0.85,1,500,69.41879736914525,37.941866721527944,0.1237999382316115,0.5776398982839712,98.97082936742254
H+8,regressor,0.05,31,5,0.85,0.85,1,600,69.42265242928869,37.94357934112956,0.12370261883530254,0.5775086236185383,98.97636205592323
H+8,regressor,0.05,7,20,0.85,0.85,1,600,70.04123489020088,36.12350627742515,0.10801675370354535,0.6036838830717337,99.12352934790302
H+8,regressor,0.03,31,5,0.85,0.85,1,400,69.7700425439938,38.15018795071086,0.11491071340686887,0.572794354506654,99.61036476006076
