forecast_horizon_label,model_part,grid_id,learning_rate,num_leaves,max_depth,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,lambda_l1,lambda_l2,nrounds,best_nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+12,regressor,4,0.05,15,3,8,0.85,0.85,1,0.05,1,600,21,76.07948683382726,45.644209636788396,-0.052408282802567596,-0.19322945121848722,85.20832876118494
H+12,regressor,1,0.03,15,3,5,0.85,0.85,1,0.05,1,700,39,76.64967046798282,44.83601878574561,-0.06824210674008113,-0.2653868597144402,85.61687422513194
H+12,regressor,2,0.03,31,4,8,0.85,0.85,1,0.05,1,800,27,76.46957416852474,47.67529710863743,-0.06322811429156161,-0.3126898016026981,86.00463359025223
H+12,regressor,6,0.03,63,5,12,0.8,0.8,1,0.2,2,800,24,76.49988776420297,48.193680256157435,-0.06407123799879955,-0.28475272399026696,86.13862381543446
H+12,regressor,3,0.02,31,4,8,0.8,0.9,1,0.1,1.5,900,39,76.71610454630311,48.901314694001925,-0.07009465050268804,-0.3061378544446463,86.4963674851035
H+12,regressor,5,0.05,31,4,12,0.8,0.8,1,0.1,2,650,650,82.28669904689583,40.33837952335996,-0.23114268780923264,-0.30507728547152535,90.35437495156782
