forecast_horizon_label,model_part,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+2,regressor,0.05,31,20,0.85,0.85,1,400,43.26211869464848,22.033711812192003,0.6596978621984888,0.9022261968156121,60.01780688143372
H+2,regressor,0.05,15,20,0.85,0.85,1,400,43.30080860878702,22.10256792194282,0.6590889161609372,0.9017061364148234,60.08738871571853
H+2,regressor,0.05,15,20,0.85,0.85,1,500,43.39877203066151,22.16289478599798,0.6575446219200507,0.901870373649936,60.233543597182354
H+2,regressor,0.05,31,20,0.85,0.85,1,500,43.437957126835414,22.12867839476386,0.6569259313707858,0.9021315736417366,60.26926556892114
H+2,regressor,0.05,15,20,0.85,0.85,1,600,43.482044541796505,22.19443613188426,0.6562291709555563,0.9016246264893198,60.346334798165834
H+2,regressor,0.05,31,20,0.85,0.85,1,600,43.58084185355949,22.20210638671889,0.6546652049919821,0.9018076532693602,60.46847145156458
H+2,regressor,0.03,7,10,0.85,0.85,1,400,43.63975685733536,22.22475317012946,0.6537308883561583,0.8877001914628045,60.68162493164978
H+2,regressor,0.03,15,20,0.85,0.85,1,400,43.749588028440236,22.528981699190386,0.651985736568699,0.8987155657105516,60.89758539470527
H+2,regressor,0.03,7,10,0.85,0.85,1,500,43.843287233784416,22.355391277574597,0.6504934446111239,0.8878629666200698,60.97747076533353
H+2,regressor,0.05,7,20,0.85,0.85,1,400,44.006319040919514,22.85891820587426,0.6478893229485019,0.8993026056311382,61.16913153518445
H+2,regressor,0.03,7,10,0.85,0.85,1,600,43.967810052202005,22.50045305218047,0.6485053023625214,0.887569553349176,61.17275225841627
H+2,regressor,0.03,7,5,0.85,0.85,1,400,43.96505719586074,22.366217271732275,0.6485493156583686,0.8823423581221792,61.189771497874155
H+2,regressor,0.03,7,5,0.85,0.85,1,500,43.99269104826161,22.421360889194546,0.6481073743016067,0.8835028034905476,61.205562624120184
H+2,regressor,0.03,15,20,0.85,0.85,1,500,43.98503720365567,22.703783850110987,0.6482298081476894,0.8983844334555317,61.245277468003565
H+2,regressor,0.03,7,20,0.85,0.85,1,400,44.2709654226092,22.604198851092338,0.6436415232075683,0.8862687039822642,61.288123312094264
H+2,regressor,0.03,7,20,0.85,0.85,1,500,44.30014492770054,22.74079717659104,0.6431716084121908,0.8876093920681267,61.35880997585085
H+2,regressor,0.03,15,20,0.85,0.85,1,600,44.12912620329932,22.785298101413005,0.6459213305903411,0.8981115262286942,61.39872447328151
H+2,regressor,0.03,31,20,0.85,0.85,1,400,44.12827948657005,22.658628504590816,0.6459349180543337,0.8956700125187348,61.42492652314692
H+2,regressor,0.03,31,10,0.85,0.85,1,400,43.97411774893958,22.99264141034755,0.6484044430751941,0.882332496128396,61.43778292463773
H+2,regressor,0.03,31,10,0.85,0.85,1,500,44.043017561211435,23.030211423008062,0.6473018014673091,0.8821318206160418,61.53742956014338
H+2,regressor,0.03,31,10,0.85,0.85,1,600,44.04815135074305,23.027870943028397,0.6472195735025226,0.8823719958703168,61.544893744464886
H+2,regressor,0.03,7,20,0.85,0.85,1,600,44.48912854660598,22.86331163177264,0.6401206676745583,0.8874316916493836,61.63176957031558
H+2,regressor,0.05,7,20,0.85,0.85,1,500,44.34681988822498,23.047853528395166,0.6424192982331424,0.8982182421659453,61.66314338090071
H+2,regressor,0.03,31,20,0.85,0.85,1,500,44.317287199364436,22.79011751619488,0.6428954001642857,0.895314385039502,61.69818116650022
H+2,regressor,0.03,7,5,0.85,0.85,1,600,44.37869065648405,22.68596772427671,0.6419051478688582,0.8830432338474286,61.7703093728269
H+2,regressor,0.03,31,20,0.85,0.85,1,600,44.49057561087559,22.92202355900414,0.6400972562475642,0.894381907075918,61.96165971471214
H+2,regressor,0.05,7,20,0.85,0.85,1,600,44.6151735805046,23.29454835561884,0.6380785840588613,0.8974607746396568,62.078563404532375
H+2,regressor,0.05,7,10,0.85,0.85,1,400,44.75214665239838,23.11340651209304,0.6358529024380454,0.8756509691870819,62.33929952371702
H+2,regressor,0.05,7,10,0.85,0.85,1,500,44.94630060160036,23.23545436189784,0.6326863968246237,0.8758135618260777,62.611174590909314
H+2,regressor,0.03,15,10,0.85,0.85,1,400,44.90646427878139,22.86246985681518,0.633337215185643,0.8786522788878975,62.612364349361904
H+2,regressor,0.03,15,10,0.85,0.85,1,500,44.97852940269406,22.92564340956992,0.6321594426080932,0.8787066536246304,62.72429658551511
H+2,regressor,0.05,7,10,0.85,0.85,1,600,45.02978722981228,23.3066377577126,0.631320577868731,0.8753367903539134,62.74006576270583
H+2,regressor,0.03,15,10,0.85,0.85,1,600,45.018701310690695,22.97936104172145,0.631502086483253,0.8786788320148784,62.79016946671302
H+2,regressor,0.05,31,10,0.85,0.85,1,500,44.981527925649054,23.280688875151203,0.6321103963126651,0.8866242263933188,62.801548572622764
H+2,regressor,0.05,31,10,0.85,0.85,1,600,44.979537475501765,23.28390771234034,0.63214295410908,0.8867407169570195,62.802753555678144
H+2,regressor,0.05,31,10,0.85,0.85,1,400,44.99020656297326,23.276060560159493,0.6319684229917474,0.8864433521782871,62.809191853253886
H+2,regressor,0.05,15,5,0.85,0.85,1,400,45.47224608157116,23.310124192991346,0.6240397572222367,0.8731821305473016,63.53759617649425
H+2,regressor,0.05,15,5,0.85,0.85,1,500,45.52701906346631,23.351308184828895,0.623133496039475,0.8727479259340867,63.616994332875436
H+2,regressor,0.05,15,5,0.85,0.85,1,600,45.548173412776976,23.368839824901478,0.6227831889896652,0.8726437036830426,63.648711315022375
H+2,regressor,0.05,31,5,0.85,0.85,1,400,46.494099781022705,23.34972263839326,0.6069527201877614,0.8817360391872029,64.60166228480679
H+2,regressor,0.05,31,5,0.85,0.85,1,600,46.494550132649564,23.350279053601632,0.6069451058736869,0.8817379373430444,64.60242695050958
H+2,regressor,0.05,31,5,0.85,0.85,1,500,46.4949985665212,23.35027062831339,0.6069375239107502,0.8817319798099144,64.60295797306529
H+2,regressor,0.05,15,10,0.85,0.85,1,400,46.9358917366891,23.78848811364637,0.5994476765539076,0.876678779079955,65.17922000721765
H+2,regressor,0.05,15,10,0.85,0.85,1,500,47.01186929191614,23.845051842464283,0.5981498374430128,0.8761588966787066,65.29521381377413
H+2,regressor,0.05,15,10,0.85,0.85,1,600,47.02273348684185,23.866243130544415,0.5979640850780505,0.8760451499245012,65.31730012723408
H+2,regressor,0.05,7,5,0.85,0.85,1,400,46.79197288122304,24.021218106708808,0.6019003262715938,0.864672561564731,65.5894312149601
H+2,regressor,0.03,15,5,0.85,0.85,1,400,47.39405898156614,23.92427789090397,0.5915894824249495,0.8625060264399421,66.15515682631273
H+2,regressor,0.05,7,5,0.85,0.85,1,500,47.23918873384517,24.20582520302445,0.5942542592715062,0.8641614068321586,66.17737134400127
H+2,regressor,0.03,15,5,0.85,0.85,1,500,47.45257025516918,23.985009333256233,0.5905804373643517,0.8627881128299252,66.24633976547167
H+2,regressor,0.03,15,5,0.85,0.85,1,600,47.501147268337505,24.02874433319043,0.5897417658568987,0.8626260571291252,66.3175951301333
H+2,regressor,0.05,7,5,0.85,0.85,1,600,47.37057612606377,24.35211996902977,0.5919941014588409,0.8643534152053174,66.40203078932953
H+2,regressor,0.03,31,5,0.85,0.85,1,400,47.67173280665044,24.39202689471142,0.5867898462166019,0.8669822456751658,66.62640233078255
H+2,regressor,0.03,31,5,0.85,0.85,1,500,47.68358262339263,24.39990759164032,0.5865843964513043,0.8669054919437986,66.6440386332392
H+2,regressor,0.03,31,5,0.85,0.85,1,600,47.68664183056834,24.40463816906562,0.5865313482329695,0.8668830806110569,66.64959881485593
