horizon,eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,nrounds,RMSE_raw,MAE_raw,R2_raw,score
1,0.05,4,3,0.85,0.85,1,0.05,400,0.8412844789726036,0.4480850798905624,0.4656606193952043,0.9309014949507161
1,0.05,3,5,0.85,0.85,1,0.05,600,0.8469231630504169,0.4469484195807711,0.45847382775213097,0.9363128469665711
1,0.05,3,3,0.85,0.85,1,0.05,600,0.8476806529155342,0.4484751711496404,0.45750471025195316,0.9373756871454623
1,0.05,4,3,0.85,0.85,1,0.05,600,0.8485137357407425,0.44574189835056915,0.45643788022013243,0.9376621154108563
1,0.05,3,5,0.85,0.85,1,0.05,500,0.8480870310335615,0.44997574995672257,0.4569844410728374,0.938082181024906
1,0.05,3,3,0.85,0.85,1,0.05,500,0.8503094428182063,0.45027616507837515,0.45413476798938823,0.9403646758338813
1,0.03,3,3,0.85,0.85,1,0.05,600,0.8507581267682836,0.44832490484006293,0.4535585410887718,0.9404231077362961
1,0.05,4,3,0.85,0.85,1,0.05,500,0.8512032701086405,0.45013948651523683,0.4529865608623769,0.9412311674116879
1,0.05,3,5,0.85,0.85,1,0.05,400,0.8512399342239247,0.45011846163481706,0.4529394365233791,0.9412636265508881
1,0.03,4,5,0.85,0.85,1,0.05,600,0.851793942939419,0.44894116388742183,0.4522271227965682,0.9415821757169034
1,0.05,4,5,0.85,0.85,1,0.05,400,0.8525859512319557,0.44907990654787416,0.4512079975494071,0.9424019325415305
1,0.05,4,5,0.85,0.85,1,0.05,500,0.853258227426759,0.4483507592507961,0.4503421956774384,0.9429283792769183
1,0.03,4,3,0.85,0.85,1,0.05,600,0.853963221014453,0.4473937435302018,0.4494335251235392,0.9434419697204933
1,0.03,4,5,0.85,0.85,1,0.05,500,0.8535141863419601,0.4513557986009138,0.45001237543604833,0.9437853460621428
1,0.03,3,5,0.85,0.85,1,0.05,600,0.8530510883890781,0.4538468290645925,0.4506090358087197,0.9438204542019966
1,0.03,4,3,0.85,0.85,1,0.05,500,0.8541011049207379,0.45031667443917867,0.44925571796967434,0.9441644398085736
1,0.03,3,3,0.85,0.85,1,0.05,500,0.8540591864179942,0.4527013492764162,0.44930977669652816,0.9445994562732773
1,0.05,4,5,0.85,0.85,1,0.05,600,0.8551773700360149,0.4479902823233388,0.44786684183030157,0.9447754265006827
1,0.03,3,5,0.85,0.85,1,0.05,400,0.8551870921412434,0.4563097054458792,0.4478542878798242,0.9464490332304193
1,0.05,3,3,0.85,0.85,1,0.05,400,0.8558258910660136,0.45397746870346734,0.44702910746643487,0.9466213848067071
1,0.03,3,5,0.85,0.85,1,0.05,500,0.8564665211067898,0.4543723131682719,0.44620094286826795,0.9473409837404442
1,0.03,3,3,0.85,0.85,1,0.05,400,0.857609540259736,0.4586655380752552,0.44472178330126844,0.9493426478747871
1,0.03,4,5,0.85,0.85,1,0.05,400,0.8595331862632933,0.4531464600233163,0.4422279755028764,0.9501624782679566
1,0.03,4,3,0.85,0.85,1,0.05,400,0.8611751685411583,0.45470394671090647,0.44009489541165425,0.9521159578833396
