horizon,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,F1,Alert_AUC,feature_count
0,2,1.8976271367415434,0.7958967147264991,0.3810512921993076,0.5217611497739612,0.5110941086457536,0.9048379938914785,56
0,4,1.9102277027446928,0.8050099801837469,0.38069462034333706,0.5107464802561084,0.5096525096525096,0.9063757270070347,82
0,3,1.9105999109893859,0.8016897577474851,0.38120853496620033,0.5147739596984717,0.5104408352668214,0.9052062898365247,69
0,1,1.9174146322771883,0.8043594918110166,0.38683057757811024,0.5115368434845617,0.5186880244088481,0.9029115227943127,43
0,5,1.932655250733517,0.8134845346500926,0.3823910326634742,0.5003912553300854,0.511913912375096,0.9056305681223659,95
