variable,feature,lag,cor_log_incidence,cor_cases,cor_outbreak,cor_large_outbreak,peak_lift,selection_score,selected,group
temp_c,temp_c_lag17,17,0.12767690162297143,0.10132651146277646,0.09471023828162843,0.06432732374139982,0.36599096975821743,0.1065594985333089,FALSE,environment
temp_c,temp_c_lag18,18,0.11495742492021187,0.09406842136831821,0.08753741298095136,0.062383654974113634,0.35450097353960053,0.09810982278516459,FALSE,environment
temp_c,temp_c_lag6,6,0.11242966954502424,0.09035320854173924,0.08350097402356503,0.0496191552763273,0.28605671085599244,0.09288606908322586,FALSE,environment
temp_c,temp_c_lag19,19,0.10673639177646778,0.08616272584808547,0.08089896118071742,0.054569433994503216,0.30971804554455706,0.09000525793752578,FALSE,environment
temp_c,temp_c_lag20,20,0.10225485574353453,0.08059913331032334,0.0740502003502917,0.05206051137207392,0.2951172827143228,0.08490365208917186,FALSE,environment
temp_c,temp_c_lag5,5,0.0994958322602433,0.07998723331840481,0.07269127412403044,0.04767763744341312,0.27518884125881354,0.08271221054340089,FALSE,environment
temp_c,temp_c_lag4,4,0.08712210316654019,0.0659396266648938,0.0611241786630336,0.03949552167880293,0.22823174876614227,0.07025287448767992,FALSE,environment
temp_c,temp_c_lag3,3,0.0722055570947831,0.05210505442515421,0.04679231269469434,0.030659346080789476,0.17737891717394072,0.05628417374397051,FALSE,environment
temp_c,temp_c_lag2,2,0.05859121507389756,0.03603133760752277,0.031600351600908926,0.02044146821763333,0.11840251005202032,0.04165391886759977,FALSE,environment
temp_c,temp_c_lag1,1,0.04332609134902204,0.02322241823030362,0.018047082197965945,0.011872211748220394,0.06881484233439551,0.02807440909457062,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag5,5,0.14338636486912562,0.13334262632037727,0.11772658742315921,0.09134038033372809,0.52720425739078,0.13165410874149147,TRUE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag6,6,0.14058770959585717,0.13285740844003574,0.11744808895998177,0.08992830825534001,0.518440830922109,0.13018605002345957,TRUE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag4,4,0.13870683190502764,0.13160753117124313,0.11617714249287904,0.08935360244012142,0.5163453498398449,0.12880619509138463,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag3,3,0.1344192974192904,0.1291303301401155,0.11864986150151222,0.08673216432854322,0.5017868731919911,0.1265521564251429,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag7,7,0.13385893569748775,0.12519841875386456,0.11201263352170285,0.08248373675829739,0.47495949033497653,0.12297704500603333,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag8,8,0.1298745382100896,0.12410114465361685,0.1147687557548238,0.08217328473100591,0.4726102519906104,0.12173434892685861,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag2,2,0.1243851637172373,0.1217187648497772,0.10997922676677627,0.08022974419219278,0.46471236796699816,0.11781446266132403,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag9,9,0.12707367452095844,0.1165712835883675,0.10719792623351415,0.07438140464341304,0.4272872062798615,0.11544635030788752,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag1,1,0.11677862004556476,0.11943922448579845,0.10755976748858843,0.07842293426953577,0.4545624670082333,0.11363457240316234,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag10,10,0.12506279973668785,0.11220781446913757,0.10481111217249692,0.07077743921293156,0.4060992166336124,0.11224261088160142,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag11,11,0.119440122186467,0.10470591539179588,0.09699091896572262,0.06584942233085254,0.37737213695604294,0.10548847902496605,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag12,12,0.11421835897201596,0.09755977298877966,0.0881600656202977,0.06524205177762718,0.3734433970391444,0.09962463245598081,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag13,13,0.11291163983451394,0.09766342020443117,0.0917204475120175,0.06164892569167398,0.3524526264362858,0.09920129251558489,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag14,14,0.10208625398404592,0.0854284125933995,0.08147230042642574,0.05210269540495111,0.29751730997861764,0.08782206413119313,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag15,15,0.08627630330111,0.07308545137930197,0.0694836581720435,0.04420393345333348,0.25210909454168245,0.07464128479128251,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag16,16,0.0722696887307333,0.059794971938881926,0.058349939445208214,0.035771888723482276,0.20377164389939198,0.061876253463800976,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag17,17,0.061947322783389124,0.04838148130788544,0.05151556861850828,0.027251839216782963,0.1550496195043815,0.051808465337004804,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag18,18,0.049293253900089755,0.0391929072614753,0.04025794559409713,0.024010019112074135,0.1364391868286411,0.04173708852064486,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag19,19,0.03578687132586566,0.027345961386371558,0.029225103357574746,0.01490593323376628,0.08460114341607924,0.029474826431790682,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag20,20,0.014093945153986164,0.01047569124913254,0.01610473180348441,0.005619202493654574,0.031853774164640206,0.012389351024774595,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag8,8,0.13015534836866513,0.12003720754584209,0.10882794477918292,0.07948560562612242,0.45715237291089966,0.1188988899264159,TRUE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag6,6,0.12955171374589405,0.12096770001616668,0.1069761049676789,0.07961390583556179,0.45897782683969873,0.11863965184033318,TRUE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag7,7,0.1278920856195772,0.11567352319211037,0.10497509454957364,0.075984359385833,0.4375346465346331,0.1153499858818937,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag9,9,0.1304026864963411,0.11514591585244738,0.10243810806944652,0.07441352539306446,0.42747172532121525,0.11523821793800294,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag5,5,0.1251436030135827,0.11521052353761138,0.10250976578321669,0.07770277265265388,0.4484898399145727,0.11411047920318897,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag10,10,0.12480673061580853,0.11031185503813014,0.10214062813336924,0.06880796498907417,0.3947989781918345,0.11066481732241719,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag4,4,0.11717656431834082,0.11034593627662036,0.09754744398958365,0.07276659494668211,0.4204944389301146,0.10790996733582557,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag11,11,0.11984747268005755,0.10491527425408322,0.09572609465264272,0.0679805253025329,0.38958513524976257,0.10585755476252298,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag3,3,0.112484378191491,0.1050531338344907,0.09333742180124982,0.07042242728946992,0.40742727759379216,0.10338565423312923,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag12,12,0.11591388593444342,0.09857123409124639,0.08751386188257801,0.06568586931524818,0.3759837942903876,0.100478986183976,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag13,13,0.112537118765875,0.09646106596645454,0.08799348127084876,0.06173252194115162,0.3529305539500076,0.09798043570544432,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag2,2,0.10432706031587456,0.09829482012523022,0.08517185224287473,0.06650249995050266,0.3852004582451922,0.09610754522917024,FALSE,environment
