horizon,eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,nrounds,RMSE_raw,MAE_raw,R2_raw,score
5,0.03,4,3,0.85,0.85,1,0.05,500,1.2798699804832723,0.6660544714425964,0.4697498088283959,1.4130808747717916
5,0.03,4,5,0.85,0.85,1,0.05,400,1.2859765472963343,0.6679684101391357,0.46467783600826407,1.4195702293241614
5,0.05,3,3,0.85,0.85,1,0.05,600,1.2866843779561674,0.6725849222661962,0.4640883669021044,1.4212013624094066
5,0.03,3,3,0.85,0.85,1,0.05,600,1.287296761991865,0.6729031273221145,0.4635781223820151,1.4218773874562878
5,0.05,4,3,0.85,0.85,1,0.05,400,1.28929436158836,0.6641782135309369,0.4619120146640612,1.4221300042945475
5,0.03,3,3,0.85,0.85,1,0.05,500,1.2878330685706183,0.6724171875935531,0.46313106694358075,1.422316506089329
5,0.03,4,5,0.85,0.85,1,0.05,600,1.2927846292563159,0.6717523982065831,0.45899473955503545,1.4271351088976325
5,0.05,3,5,0.85,0.85,1,0.05,500,1.2921325239884485,0.6750527549035662,0.4595403886828012,1.4271430749691616
5,0.03,3,5,0.85,0.85,1,0.05,400,1.2954818689831247,0.6726096645601722,0.45673489968332437,1.430003801895159
5,0.03,3,5,0.85,0.85,1,0.05,500,1.2963678929754263,0.6741318220354122,0.4559915307038154,1.4311942573825087
5,0.05,3,3,0.85,0.85,1,0.05,400,1.2987126744131718,0.6737119895705734,0.4540218204704324,1.4334550723272865
5,0.03,4,5,0.85,0.85,1,0.05,500,1.2996530100598371,0.6714518428249627,0.45323090093942175,1.4339433786248297
5,0.03,3,5,0.85,0.85,1,0.05,600,1.2995572143677692,0.6775510075415492,0.45331150121269415,1.435067415876079
5,0.05,3,3,0.85,0.85,1,0.05,500,1.3018530806062025,0.6740410321275774,0.45137817755873955,1.436661287031718
5,0.05,3,5,0.85,0.85,1,0.05,400,1.3027009081587149,0.6789622994727247,0.4506633685479817,1.43849336805326
5,0.03,3,3,0.85,0.85,1,0.05,400,1.3051398357325252,0.6818958867347503,0.4486044977288882,1.4415190130794753
5,0.03,4,3,0.85,0.85,1,0.05,400,1.3064554407542321,0.6798874426953627,0.44749230378679417,1.4424329292933047
5,0.05,4,5,0.85,0.85,1,0.05,600,1.312283336176693,0.6730340043009109,0.4425520068001213,1.4468901370368752
5,0.03,4,3,0.85,0.85,1,0.05,600,1.3189124861153314,0.6785659418116142,0.43690575631067274,1.4546256744776542
5,0.05,4,5,0.85,0.85,1,0.05,400,1.3207131628981115,0.6821796613308518,0.43536715097932543,1.4571490951642818
5,0.05,4,3,0.85,0.85,1,0.05,500,1.3239154693962945,0.6777166005978366,0.43262572376048036,1.4594587895158617
5,0.05,3,5,0.85,0.85,1,0.05,600,1.3255223184760947,0.6795019290700536,0.4312476326132141,1.4614227042901053
5,0.05,4,3,0.85,0.85,1,0.05,600,1.3418263554650873,0.6956329992999544,0.41717018012437923,1.4809529553250782
5,0.05,4,5,0.85,0.85,1,0.05,500,1.3453401709363875,0.6940008314021374,0.4141136923718628,1.484140337216815
