horizon,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,F1,Alert_AUC,feature_count
10,1,3.1349602495418836,1.4379485003278927,0.7340207851442366,0.3306769326258854,0.48579823702252695,0.8586962128308844,43
10,2,3.215356351086529,1.4794968237909751,0.7532248381331275,0.29143906858891444,0.4883268482490272,0.8633453640766416,56
10,3,3.257333535321867,1.5095424703326215,0.7670974870746533,0.26236791226315404,0.4910584823586273,0.8641244463261991,69
10,4,3.271710126759971,1.5178813373565427,0.7698497333984438,0.25419589268246934,0.4942196531791908,0.8575206139378032,82
10,5,3.2926109800149375,1.5249520532368803,0.7714542923877878,0.24723138072886197,0.491566265060241,0.8575483880216136,95
