horizon,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,F1,Alert_AUC,feature_count
6,1,2.8094665315894694,1.3214827249320937,0.6467573747406424,0.4347089511362774,0.5376910911966263,0.8748146527874748,43
6,5,2.8600710891426844,1.341946983304937,0.6535825906752032,0.4170653846535557,0.5254777070063694,0.8780815633967781,95
6,2,2.8767707577168458,1.346965662012052,0.6532123856280474,0.4126970569074717,0.512847965738758,0.8789448638359543,56
6,4,2.8786179285337994,1.3499322411222512,0.6600147126664014,0.4101072369808646,0.5223802001053186,0.8755782481055067,82
6,3,2.8799999537937797,1.34972361341767,0.6572437752262874,0.4102895549661211,0.5172231054583996,0.8757830979725046,69
