horizon,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,F1,Alert_AUC,feature_count
11,1,3.3293234965029437,1.5230057300872477,0.7895673794026367,0.2491516981587244,0.4786245353159851,0.853087127812878,43
11,4,3.3357860488303652,1.5489746874337718,0.7942283620098571,0.22332778311686396,0.49420491423273066,0.8539836419605739,82
11,2,3.3590907140856707,1.5548163973904083,0.8005894920195399,0.21745854674955445,0.48751156336725254,0.8532556921832849,56
11,3,3.361043563655654,1.5554062074745325,0.7987411239308142,0.21686472951892777,0.4868844914864243,0.8532520444349504,69
11,5,3.3688668310419363,1.5744725652347449,0.804358822784871,0.1975475203348287,0.49070631970260226,0.8518455494718509,95
