horizon,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,F1,Alert_AUC,feature_count
12,1,3.3751005058554884,1.5414804889484706,0.8095296577861427,0.23082494292966738,0.47228481297881925,0.8419999567389846,43
12,4,3.40459694944708,1.573744743579254,0.8160588522965608,0.19828923830984324,0.475754803293687,0.8494505147100891,82
12,3,3.4104407585150365,1.5896822385491474,0.8178046775924431,0.18196898093008496,0.47846012832263984,0.8525412454743923,69
12,2,3.421790456526456,1.5784625957066152,0.8201897000217684,0.19347521455793848,0.47705588368923213,0.8495557234515276,56
12,5,3.4361222839931673,1.5987301431861853,0.8257429966424258,0.17263059905023603,0.47675478577939834,0.8468883234807865,95
